"","X91D.deposit","X9M","X1Y","X18M","X2Y","X3Y","X4Y","X5Y","X6Y","X7Y","X8Y","X9Y","X10Y","X12Y","X15Y","X20Y"
"2013-08-01",2.66,2.7025,2.727,2.7875,2.852,2.955,3.0317,3.115,3.1925,3.2578,3.31,3.365,3.403,3.435,3.4473,3.58
"2013-08-02",2.66,2.715,2.745,2.8175,2.8825,3.0025,3.0875,3.175,3.26,3.3225,3.3775,3.435,3.4675,3.515,3.5225,3.66
"2013-08-05",2.66,2.7,2.727,2.7863,2.85,2.965,3.0407,3.1325,3.205,3.275,3.3225,3.3775,3.4205,3.445,3.4628,3.597
"2013-08-06",2.66,2.6975,2.7175,2.78,2.8425,2.9575,3.04,3.1255,3.1975,3.2675,3.315,3.37,3.41,3.4378,3.455,3.59
"2013-08-07",2.66,2.7013,2.725,2.79,2.858,2.975,3.0675,3.158,3.23,3.3,3.3475,3.4025,3.445,3.47,3.4828,3.625
"2013-08-08",2.66,2.6925,2.713,2.7825,2.843,2.96,3.05,3.145,3.225,3.29,3.3425,3.395,3.431,3.4675,3.48,3.617
"2013-08-09",2.66,2.6938,2.7175,2.785,2.85,2.965,3.0638,3.158,3.235,3.3013,3.35,3.4025,3.4425,3.47,3.48,3.625
"2013-08-12",2.66,2.6875,2.7125,2.7725,2.8325,2.94,3.0363,3.1265,3.2025,3.2638,3.3075,3.3575,3.3975,3.4228,3.4323,3.5723
"2013-08-13",2.66,2.6963,2.721,2.7875,2.8498,2.9575,3.065,3.1548,3.2325,3.298,3.3388,3.39,3.4225,3.463,3.472,3.613
"2013-08-14",2.66,2.7125,2.74,2.8075,2.875,3,3.1088,3.207,3.2825,3.3613,3.4075,3.4625,3.505,3.53,3.54,3.68
"2013-08-15",2.66,2.7125,2.74,2.8075,2.875,3,3.105,3.205,3.2825,3.3575,3.4075,3.4625,3.505,3.535,3.545,3.685
"2013-08-16",2.66,2.715,2.7575,2.82,2.9025,3.0425,3.15,3.2408,3.3225,3.4175,3.45,3.505,3.5775,3.585,3.597,3.738
"2013-08-19",2.66,2.7275,2.76,2.8425,2.9225,3.0625,3.1875,3.3,3.3825,3.46,3.515,3.5725,3.625,3.655,3.6675,3.8075
"2013-08-20",2.66,2.7075,2.735,2.8075,2.88,3.01,3.13,3.2365,3.3175,3.39,3.4425,3.495,3.545,3.57,3.58,3.7275
"2013-08-21",2.66,2.71,2.7375,2.81,2.885,3.0175,3.1375,3.2465,3.325,3.3975,3.45,3.5025,3.5525,3.5775,3.585,3.735
"2013-08-22",2.66,2.715,2.7525,2.825,2.9025,3.0475,3.1775,3.2935,3.3725,3.4475,3.5,3.5525,3.605,3.6375,3.64,3.7875
"2013-08-23",2.66,2.705,2.7375,2.8088,2.88,3.03,3.1625,3.2745,3.3525,3.4275,3.48,3.53,3.58,3.6125,3.6175,3.7625
"2013-08-26",2.66,2.69,2.72,2.7888,2.86,3.0025,3.13,3.235,3.315,3.3875,3.44,3.49,3.54,3.5725,3.5825,3.7225
"2013-08-27",2.66,2.695,2.725,2.7925,2.8625,3.0075,3.1325,3.235,3.3175,3.3875,3.44,3.49,3.535,3.5675,3.575,3.7175
"2013-08-28",2.66,2.6925,2.7225,2.7825,2.85,2.9875,3.105,3.215,3.2925,3.36,3.4075,3.4525,3.495,3.5275,3.535,3.68
"2013-08-29",2.66,2.69,2.72,2.7825,2.8475,2.9825,3.0975,3.202,3.275,3.3425,3.395,3.445,3.4875,3.52,3.5275,3.6725
"2013-08-30",2.66,2.69,2.72,2.775,2.835,2.9575,3.0675,3.1598,3.2375,3.305,3.3575,3.4075,3.4475,3.48,3.4875,3.6325
"2013-09-02",2.66,2.705,2.7375,2.7963,2.86,2.99,3.1025,3.189,3.2775,3.3475,3.4,3.45,3.4925,3.525,3.5325,3.6775
"2013-09-03",2.66,2.7063,2.74,2.8,2.8625,2.9875,3.0975,3.198,3.275,3.345,3.4,3.45,3.5,3.5325,3.54,3.685
"2013-09-04",2.66,2.715,2.75,2.8125,2.8775,3.01,3.125,3.2225,3.305,3.3775,3.435,3.4875,3.535,3.5675,3.575,3.72
"2013-09-05",2.66,2.725,2.765,2.8375,2.915,3.0525,3.17,3.2755,3.36,3.435,3.4925,3.545,3.595,3.6275,3.635,3.78
"2013-09-06",2.66,2.7213,2.765,2.84,2.9175,3.055,3.175,3.275,3.355,3.4275,3.485,3.5375,3.5875,3.62,3.6275,3.7725
"2013-09-09",2.66,2.705,2.7475,2.82,2.895,3.015,3.12,3.2143,3.2875,3.36,3.415,3.4625,3.505,3.5375,3.545,3.69
"2013-09-10",2.66,2.7125,2.755,2.8325,2.9125,3.035,3.14,3.2268,3.305,3.3775,3.4325,3.48,3.5225,3.555,3.5625,3.7075
"2013-09-11",2.66,2.705,2.7475,2.825,2.9025,3.0225,3.1175,3.194,3.2675,3.3325,3.385,3.43,3.47,3.5025,3.51,3.655
"2013-09-12",2.66,2.7075,2.7475,2.8225,2.8975,3.0075,3.09,3.1653,3.235,3.3,3.3525,3.3975,3.44,3.4725,3.48,3.625
"2013-09-13",2.66,2.7175,2.7575,2.8325,2.91,3.025,3.115,3.194,3.2625,3.3275,3.38,3.425,3.47,3.5025,3.51,3.655
"2013-09-16",2.66,2.71,2.75,2.8125,2.8775,2.9825,3.0625,3.138,3.21,3.275,3.3275,3.3725,3.42,3.4525,3.46,3.61
"2013-09-17",2.66,2.6975,2.735,2.79,2.845,2.9475,3.0275,3.104,3.1725,3.2375,3.2925,3.3375,3.385,3.4175,3.425,3.575
"2013-09-18",2.66,2.6975,2.735,2.79,2.845,2.9475,3.0275,3.0975,3.1725,3.2375,3.2925,3.3375,3.385,3.4175,3.425,3.575
"2013-09-19",2.66,2.6975,2.735,2.79,2.845,2.9475,3.0275,3.0975,3.1725,3.2375,3.2925,3.3375,3.385,3.4175,3.425,3.575
"2013-09-20",2.66,2.6975,2.735,2.79,2.845,2.9475,3.0275,3.0975,3.1725,3.2375,3.2925,3.3375,3.385,3.4175,3.425,3.575
"2013-09-23",2.66,2.6875,2.715,2.7525,2.7925,2.8775,2.95,3.1125,3.0875,3.1525,3.21,3.255,3.3988,3.335,3.3425,3.4925
"2013-09-24",2.66,2.6875,2.715,2.7525,2.7925,2.88,2.95,3.0115,3.0875,3.1575,3.2175,3.2625,3.3125,3.345,3.3525,3.5025
"2013-09-25",2.66,2.6963,2.7225,2.7625,2.805,2.8925,2.9675,3.035,3.1075,3.1775,3.2375,3.2825,3.3325,3.365,3.3725,3.5225
"2013-09-26",2.66,2.7025,2.73,2.7725,2.8175,2.91,2.99,3.06,3.1325,3.2025,3.2625,3.31,3.36,3.3925,3.4,3.55
"2013-09-27",2.66,2.6975,2.725,2.7675,2.81,2.9025,2.985,3.057,3.13,3.1975,3.255,3.3,3.35,3.3825,3.39,3.54
"2013-09-30",2.66,2.6925,2.72,2.76,2.8,2.8925,2.9725,3.0533,3.125,3.1925,3.25,3.295,3.34,3.3725,3.38,3.53
"2013-10-01",2.66,2.7025,2.73,2.7725,2.815,2.91,2.9925,3.077,3.145,3.2125,3.27,3.315,3.3575,3.39,3.3975,3.5475
"2013-10-02",2.66,2.6925,2.72,2.76,2.8025,2.895,2.98,3.052,3.1225,3.19,3.2475,3.2925,3.335,3.3675,3.375,3.525
"2013-10-03",2.66,2.6925,2.72,2.76,2.8025,2.895,2.98,3.05,3.1225,3.19,3.2475,3.2925,3.335,3.3675,3.375,3.525
"2013-10-04",2.66,2.6875,2.7175,2.7575,2.8,2.89,2.975,3.045,3.1175,3.185,3.2425,3.2875,3.33,3.3625,3.3725,3.5225
"2013-10-07",2.66,2.685,2.715,2.7525,2.7925,2.885,2.97,3.044,3.1175,3.185,3.2425,3.29,3.3325,3.3625,3.3725,3.5225
"2013-10-08",2.66,2.6925,2.7225,2.7625,2.8025,2.8975,2.985,3.0625,3.1375,3.205,3.2625,3.31,3.355,3.3875,3.3975,3.5475
"2013-10-09",2.66,2.6925,2.7225,2.7625,2.8025,2.8975,2.985,3.065,3.1375,3.205,3.2625,3.31,3.355,3.3875,3.3975,3.5475
"2013-10-10",2.66,2.6975,2.725,2.775,2.825,2.9275,3.025,3.1075,3.1825,3.2525,3.3125,3.36,3.4075,3.44,3.45,3.6
"2013-10-11",2.66,2.6925,2.72,2.77,2.8175,2.92,3.0175,3.104,3.175,3.2425,3.3025,3.35,3.3975,3.43,3.44,3.59
"2013-10-14",2.66,2.7,2.73,2.7825,2.83,2.9375,3.04,3.1228,3.1925,3.26,3.32,3.3675,3.415,3.4475,3.4575,3.6075
"2013-10-15",2.66,2.695,2.725,2.7775,2.825,2.9325,3.03,3.117,3.185,3.25,3.3075,3.3525,3.3975,3.43,3.44,3.59
"2013-10-16",2.66,2.7,2.7275,2.775,2.82,2.925,3.0225,3.1028,3.1775,3.2425,3.3,3.345,3.3875,3.42,3.43,3.58
"2013-10-17",2.66,2.6975,2.7225,2.7625,2.8025,2.9025,2.995,3.0745,3.1475,3.21,3.26,3.305,3.345,3.3775,3.3875,3.5375
"2013-10-18",2.66,2.6875,2.7125,2.7475,2.7825,2.875,2.9625,3.0375,3.1075,3.17,3.2175,3.26,3.2975,3.3275,3.34,3.49
"2013-10-21",2.66,2.695,2.72,2.755,2.79,2.8825,2.9675,3.0405,3.11,3.1725,3.22,3.2625,3.3,3.33,3.3425,3.4925
"2013-10-22",2.66,2.6875,2.7125,2.7513,2.7825,2.875,2.955,3.0305,3.095,3.155,3.205,3.25,3.2925,3.3225,3.335,3.485
"2013-10-23",2.66,2.675,2.6975,2.725,2.75,2.8225,2.89,2.9505,3.0125,3.075,3.1275,3.1725,3.215,3.245,3.255,3.4025
"2013-10-24",2.66,2.68,2.7,2.7275,2.755,2.835,2.9025,2.9615,3.025,3.085,3.1375,3.1825,3.225,3.255,3.265,3.4125
"2013-10-25",2.66,2.6775,2.6975,2.725,2.7525,2.83,2.895,2.9575,3.02,3.08,3.1325,3.1775,3.2225,3.2525,3.2625,3.41
"2013-10-28",2.66,2.68,2.7025,2.7375,2.7675,2.8475,2.92,2.9855,3.05,3.11,3.1625,3.2075,3.2525,3.2825,3.2925,3.44
"2013-10-29",2.65,2.665,2.6875,2.72,2.7475,2.8275,2.8975,2.96,3.025,3.085,3.1375,3.1825,3.2275,3.2575,3.2675,3.415
"2013-10-30",2.65,2.665,2.6875,2.72,2.7475,2.8275,2.895,2.9565,3.02,3.0775,3.13,3.175,3.2175,3.2475,3.2575,3.405
"2013-10-31",2.65,2.6775,2.7,2.735,2.7675,2.8525,2.9275,2.9945,3.055,3.115,3.1675,3.2125,3.255,3.285,3.295,3.4425
"2013-11-01",2.65,2.685,2.7075,2.7475,2.785,2.8775,2.96,3.03,3.0975,3.1575,3.21,3.255,3.2975,3.3275,3.3375,3.485
"2013-11-04",2.65,2.7,2.725,2.765,2.8025,2.8975,2.98,3.0525,3.12,3.1825,3.235,3.28,3.3175,3.3475,3.355,3.5025
"2013-11-05",2.65,2.7,2.7225,2.7675,2.8075,2.91,3,3.0765,3.145,3.2075,3.26,3.305,3.3425,3.3725,3.38,3.5275
"2013-11-06",2.65,2.695,2.7175,2.765,2.8075,2.91,3.0025,3.08,3.15,3.2125,3.265,3.31,3.35,3.38,3.39,3.5375
"2013-11-07",2.65,2.6938,2.7175,2.765,2.81,2.9175,3.01,3.085,3.1575,3.22,3.2725,3.3175,3.3575,3.3875,3.3975,3.545
"2013-11-08",2.65,2.6875,2.71,2.755,2.795,2.8975,2.9775,3.05,3.1175,3.1775,3.23,3.275,3.31,3.34,3.3475,3.495
"2013-11-11",2.65,2.7025,2.735,2.79,2.845,2.9525,3.045,3.123,3.195,3.2525,3.305,3.35,3.3875,3.4175,3.4275,3.575
"2013-11-12",2.65,2.6975,2.7275,2.785,2.84,2.9525,3.045,3.137,3.2025,3.2625,3.315,3.36,3.4025,3.43,3.44,3.5875
"2013-11-13",2.65,2.69,2.72,2.775,2.8275,2.9425,3.035,3.12,3.19,3.25,3.3025,3.3475,3.39,3.4225,3.4325,3.58
"2013-11-14",2.65,2.69,2.72,2.77,2.8175,2.9375,3.0375,3.122,3.19,3.25,3.3025,3.3475,3.39,3.4225,3.4325,3.58
"2013-11-15",2.65,2.6925,2.7225,2.7738,2.8225,2.945,3.045,3.1235,3.1975,3.255,3.3075,3.3525,3.395,3.4275,3.4375,3.585
"2013-11-18",2.65,2.69,2.72,2.775,2.82,2.9425,3.045,3.123,3.195,3.255,3.3075,3.3525,3.395,3.4275,3.4375,3.585
"2013-11-19",2.65,2.695,2.725,2.7775,2.8325,2.96,3.065,3.152,3.2175,3.28,3.3325,3.3775,3.4225,3.455,3.4675,3.615
"2013-11-20",2.65,2.6925,2.7225,2.7725,2.83,2.96,3.0675,3.156,3.2225,3.2825,3.335,3.38,3.425,3.4575,3.47,3.6175
"2013-11-21",2.65,2.6975,2.73,2.785,2.845,2.9825,3.1,3.189,3.255,3.32,3.3725,3.4175,3.4675,3.5,3.5125,3.66
"2013-11-22",2.65,2.6838,2.715,2.77,2.83,2.9675,3.0825,3.173,3.24,3.305,3.3575,3.4025,3.4525,3.485,3.4975,3.645
"2013-11-25",2.65,2.6925,2.7225,2.7775,2.8375,2.975,3.09,3.18,3.2475,3.315,3.3675,3.41,3.455,3.4875,3.5,3.6475
"2013-11-26",2.65,2.655,2.7175,2.7763,2.8375,2.9725,3.085,3.175,3.2425,3.31,3.3625,3.405,3.45,3.4825,3.495,3.6425
"2013-11-27",2.65,2.69,2.72,2.78,2.8375,2.97,3.0825,3.17,3.24,3.305,3.3575,3.3975,3.44,3.4725,3.485,3.6325
"2013-11-28",2.65,2.695,2.725,2.7875,2.845,2.9775,3.0875,3.1775,3.2425,3.3075,3.36,3.4,3.4425,3.475,3.4875,3.635
"2013-11-29",2.65,2.7025,2.7325,2.7975,2.8575,2.9925,3.105,3.196,3.26,3.325,3.3775,3.4175,3.46,3.4925,3.505,3.6525
"2013-12-02",2.65,2.7075,2.7425,2.81,2.8775,3.015,3.13,3.22,3.285,3.3525,3.4075,3.4475,3.49,3.5225,3.535,3.6825
"2013-12-03",2.65,2.7075,2.7475,2.81,2.8775,3.015,3.13,3.2173,3.2875,3.3575,3.41,3.45,3.4925,3.525,3.5375,3.685
"2013-12-04",2.65,2.7,2.7375,2.8025,2.875,3.0125,3.1275,3.218,3.2825,3.355,3.405,3.445,3.4875,3.5225,3.54,3.6875
"2013-12-05",2.65,2.7,2.7375,2.81,2.885,3.0275,3.145,3.24,3.3075,3.38,3.435,3.48,3.525,3.5625,3.585,3.7325
"2013-12-06",2.65,2.6925,2.7275,2.8,2.875,3.015,3.135,3.2275,3.2975,3.3675,3.4225,3.4675,3.5125,3.545,3.57,3.7175
"2013-12-09",2.65,2.6775,2.7125,2.7825,2.8525,2.9925,3.1125,3.205,3.275,3.345,3.3975,3.4425,3.485,3.52,3.545,3.6925
"2013-12-10",2.65,2.68,2.7125,2.78,2.8475,2.9875,3.1075,3.2025,3.27,3.34,3.3925,3.4375,3.48,3.515,3.54,3.6875
"2013-12-11",2.65,2.685,2.715,2.785,2.8525,2.9875,3.11,3.2025,3.275,3.3425,3.395,3.44,3.48,3.515,3.54,3.6875
"2013-12-12",2.65,2.6875,2.7175,2.7875,2.855,2.99,3.11,3.205,3.275,3.3425,3.395,3.44,3.48,3.515,3.54,3.6875
"2013-12-13",2.65,2.68,2.71,2.77,2.8325,2.9675,3.085,3.18,3.25,3.3175,3.37,3.415,3.455,3.49,3.515,3.6625
"2013-12-16",2.65,2.68,2.71,2.765,2.8225,2.955,3.0675,3.1575,3.23,3.2975,3.3525,3.3975,3.4375,3.4725,3.4975,3.645
"2013-12-17",2.65,2.6725,2.7,2.755,2.81,2.9375,3.0475,3.135,3.205,3.27,3.325,3.3675,3.405,3.44,3.465,3.6125
"2013-12-18",2.65,2.68,2.7075,2.755,2.805,2.93,3.0425,3.1675,3.1975,3.2625,3.3175,3.36,3.4,3.435,3.46,3.6075
"2013-12-19",2.65,2.68,2.7075,2.765,2.825,2.9525,3.0675,3.1635,3.2325,3.3,3.3575,3.4,3.44,3.475,3.5,3.6475
"2013-12-20",2.65,2.6813,2.7075,2.7675,2.8275,2.955,3.0725,3.1735,3.2425,3.31,3.365,3.4075,3.4475,3.4825,3.5075,3.655
"2013-12-23",2.65,2.6775,2.7075,2.7613,2.8125,2.9375,3.0525,3.1475,3.22,3.2875,3.3425,3.385,3.425,3.46,3.485,3.6325
"2013-12-24",2.65,2.6825,2.71,2.76,2.81,2.9325,3.05,3.1465,3.215,3.2825,3.3375,3.38,3.42,3.455,3.48,3.6275
"2013-12-25",2.65,2.6825,2.71,2.76,2.81,2.9325,3.05,3.145,3.215,3.2825,3.3375,3.38,3.42,3.455,3.48,3.6275
"2013-12-26",2.65,2.685,2.7125,2.765,2.82,2.9375,3.0575,3.1525,3.225,3.2925,3.3475,3.39,3.43,3.465,3.49,3.6375
"2013-12-27",2.65,2.6725,2.6975,2.7488,2.8025,2.9175,3.0375,3.1325,3.2025,3.27,3.325,3.3675,3.4075,3.4425,3.4675,3.615
"2013-12-30",2.66,2.6825,2.7125,2.765,2.8175,2.935,3.0575,3.1525,3.2225,3.29,3.3475,3.39,3.43,3.465,3.49,3.6375
"2013-12-31",2.66,2.6825,2.7125,2.765,2.8175,2.935,3.0575,3.155,3.2225,3.29,3.3475,3.39,3.43,3.465,3.49,3.6375
"2014-01-01",2.66,2.6825,2.7125,2.765,2.8175,2.935,3.0575,3.155,3.2225,3.29,3.3475,3.39,3.43,3.465,3.49,3.6375
"2014-01-02",2.66,2.6925,2.7225,2.7875,2.8525,2.9825,3.1075,3.21,3.2825,3.3525,3.41,3.4525,3.495,3.53,3.555,3.7025
"2014-01-03",2.66,2.6888,2.7175,2.7825,2.8475,2.9775,3.105,3.2125,3.29,3.355,3.4125,3.455,3.4975,3.5325,3.5575,3.705
"2014-01-06",2.66,2.6475,2.665,2.72,2.78,2.9175,3.055,3.1645,3.2425,3.31,3.37,3.4125,3.455,3.49,3.515,3.6625
"2014-01-07",2.66,2.6475,2.6625,2.715,2.7675,2.905,3.0425,3.152,3.2375,3.3025,3.36,3.405,3.45,3.485,3.51,3.6575
"2014-01-08",2.66,2.6475,2.6625,2.7113,2.7625,2.8925,3.025,3.138,3.23,3.29,3.3475,3.3925,3.44,3.475,3.5,3.6475
"2014-01-09",2.65,2.6525,2.6725,2.7325,2.79,2.925,3.0525,3.1675,3.2525,3.315,3.3725,3.415,3.46,3.495,3.5225,3.67
"2014-01-10",2.65,2.66,2.68,2.7375,2.7975,2.925,3.05,3.1575,3.245,3.3075,3.365,3.4075,3.45,3.4875,3.5075,3.655
"2014-01-13",2.65,2.655,2.6725,2.73,2.7875,2.91,3.0275,3.13,3.21,3.2725,3.33,3.3725,3.4175,3.4525,3.47,3.6175
"2014-01-14",2.65,2.6613,2.6775,2.735,2.7925,2.915,3.0375,3.1385,3.2225,3.2825,3.34,3.3825,3.425,3.456,3.4735,3.621
"2014-01-15",2.65,2.66,2.6825,2.7438,2.8025,2.925,3.05,3.16,3.2425,3.305,3.36,3.4025,3.445,3.48,3.495,3.6425
"2014-01-16",2.65,2.655,2.6725,2.7275,2.7825,2.905,3.025,3.1345,3.215,3.28,3.335,3.3775,3.42,3.455,3.4725,3.62
"2014-01-17",2.65,2.655,2.6725,2.7275,2.785,2.9075,3.025,3.1385,3.215,3.2825,3.3375,3.38,3.425,3.46,3.4775,3.625
"2014-01-20",2.65,2.66,2.6775,2.7325,2.79,2.9125,3.03,3.14,3.225,3.2925,3.3475,3.39,3.435,3.47,3.4875,3.635
"2014-01-21",2.65,2.6625,2.68,2.7375,2.7975,2.9225,3.04,3.1525,3.2375,3.305,3.36,3.4025,3.45,3.485,3.5025,3.6475
"2014-01-22",2.65,2.66,2.6775,2.7375,2.8,2.9275,3.0475,3.16,3.245,3.3125,3.37,3.415,3.4575,3.495,3.515,3.66
"2014-01-23",2.65,2.6575,2.675,2.73,2.7875,2.9125,3.0275,3.139,3.225,3.2925,3.35,3.395,3.4375,3.475,3.4975,3.6425
"2014-01-24",2.65,2.6463,2.6625,2.71,2.7575,2.8725,2.985,3.084,3.165,3.2325,3.29,3.335,3.375,3.4125,3.435,3.5775
"2014-01-27",2.65,2.6475,2.665,2.715,2.7625,2.8825,2.9825,3.084,3.1625,3.23,3.2875,3.3325,3.3725,3.41,3.4325,3.575
"2014-01-28",2.65,2.65,2.6675,2.7125,2.76,2.875,2.975,3.0755,3.1525,3.22,3.2775,3.3225,3.36,3.3975,3.42,3.5625
"2014-01-29",2.65,2.655,2.6725,2.7225,2.7725,2.8875,2.9875,3.0895,3.1675,3.235,3.2925,3.3375,3.3775,3.415,3.44,3.5825
"2014-01-30",2.65,2.655,2.6725,2.7225,2.7725,2.8875,2.9875,3.0875,3.1675,3.235,3.2925,3.3375,3.3775,3.415,3.44,3.5825
"2014-01-31",2.65,2.655,2.6725,2.7225,2.7725,2.8875,2.9875,3.0875,3.1675,3.235,3.2925,3.3375,3.3775,3.415,3.44,3.5825
"2014-02-03",2.65,2.6525,2.67,2.7163,2.765,2.8775,2.975,3.071,3.15,3.2175,3.275,3.32,3.3575,3.395,3.42,3.5625
"2014-02-04",2.65,2.6425,2.6575,2.6975,2.735,2.835,2.93,3.0225,3.0975,3.1625,3.22,3.265,3.3025,3.34,3.365,3.5075
"2014-02-05",2.65,2.65,2.6625,2.705,2.745,2.84,2.935,3.0225,3.105,3.17,3.2275,3.2725,3.3125,3.35,3.3725,3.515
"2014-02-06",2.65,2.6475,2.66,2.7,2.7425,2.84,2.935,3.0265,3.1025,3.1675,3.225,3.2675,3.305,3.345,3.37,3.5125
"2014-02-07",2.65,2.6475,2.66,2.705,2.7525,2.86,2.9625,3.0565,3.1375,3.2025,3.26,3.3025,3.3425,3.3825,3.4075,3.55
"2014-02-10",2.65,2.645,2.6575,2.7,2.745,2.8475,2.945,3.0488,3.1225,3.185,3.2425,3.285,3.325,3.365,3.39,3.5325
"2014-02-11",2.65,2.6425,2.655,2.695,2.7375,2.835,2.93,3.0265,3.105,3.1675,3.2225,3.265,3.3025,3.3375,3.37,3.5125
"2014-02-12",2.65,2.6425,2.6525,2.6975,2.7425,2.8425,2.94,3.0345,3.105,3.17,3.2275,3.27,3.3075,3.3425,3.375,3.5175
"2014-02-13",2.65,2.6425,2.6525,2.695,2.735,2.83,2.9225,3.0095,3.0775,3.14,3.195,3.235,3.2725,3.3075,3.3425,3.485
"2014-02-14",2.65,2.6463,2.655,2.7,2.7425,2.835,2.915,3,3.065,3.1275,3.18,3.2175,3.255,3.295,3.335,3.4775
"2014-02-17",2.65,2.6475,2.6575,2.705,2.7525,2.8425,2.9225,3.0055,3.0675,3.13,3.1825,3.22,3.2575,3.295,3.3325,3.4575
"2014-02-18",2.65,2.65,2.66,2.7125,2.7625,2.8625,2.9475,3.03,3.095,3.1575,3.21,3.2475,3.2825,3.32,3.355,3.48
"2014-02-19",2.65,2.65,2.66,2.71,2.7625,2.86,2.9425,3.0235,3.0875,3.145,3.1975,3.2325,3.265,3.3025,3.34,3.4625
"2014-02-20",2.65,2.65,2.66,2.7088,2.7625,2.86,2.94,3.0195,3.0825,3.14,3.1925,3.2275,3.26,3.295,3.33,3.4525
"2014-02-21",2.65,2.6475,2.66,2.715,2.775,2.8775,2.96,3.039,3.105,3.165,3.2175,3.255,3.2875,3.32,3.355,3.475
"2014-02-24",2.65,2.6488,2.66,2.7125,2.7725,2.87,2.95,3.0235,3.09,3.1475,3.1975,3.2375,3.27,3.3025,3.335,3.455
"2014-02-25",2.65,2.6463,2.66,2.7075,2.7625,2.86,2.94,3.015,3.0825,3.1375,3.1875,3.2275,3.26,3.2925,3.32,3.44
"2014-02-26",2.65,2.6425,2.6575,2.705,2.7575,2.8625,2.9525,3.0325,3.1,3.16,3.21,3.2525,3.2875,3.32,3.3475,3.4675
"2014-02-27",2.65,2.6425,2.6575,2.705,2.7575,2.8575,2.945,3.0275,3.095,3.155,3.205,3.2475,3.28,3.315,3.34,3.46
"2014-02-28",2.65,2.6375,2.6525,2.7,2.75,2.85,2.9425,3.024,3.0925,3.1525,3.2025,3.245,3.2775,3.3125,3.34,3.46
"2014-03-03",2.65,2.665,2.685,2.735,2.7875,2.895,2.9925,3.0745,3.1425,3.2075,3.2575,3.3,3.335,3.3725,3.4,3.52
"2014-03-04",2.65,2.6713,2.685,2.7375,2.79,2.9,2.9975,3.0865,3.1525,3.2175,3.2675,3.31,3.345,3.38,3.4075,3.5275
"2014-03-05",2.65,2.6625,2.68,2.7325,2.785,2.8925,2.99,3.0775,3.14,3.2025,3.2525,3.2925,3.325,3.36,3.3875,3.5075
"2014-03-06",2.65,2.66,2.6775,2.7275,2.78,2.8875,2.985,3.075,3.135,3.1975,3.245,3.285,3.32,3.3473,3.375,3.495
"2014-03-07",2.65,2.6625,2.6775,2.7275,2.78,2.8875,2.9875,3.077,3.14,3.2,3.25,3.29,3.3175,3.3525,3.38,3.5
"2014-03-10",2.65,2.6625,2.6775,2.7275,2.7775,2.8875,2.985,3.0725,3.1338,3.19,3.2438,3.2838,3.3125,3.3423,3.37,3.495
"2014-03-11",2.65,2.665,2.68,2.73,2.78,2.89,2.9875,3.075,3.1388,3.1975,3.2488,3.2913,3.32,3.3565,3.384,3.504
"2014-03-12",2.65,2.66,2.675,2.725,2.7725,2.88,2.975,3.0625,3.1338,3.19,3.2413,3.2838,3.3175,3.351,3.379,3.4985
"2014-03-13",2.65,2.66,2.675,2.7225,2.77,2.875,2.97,3.0575,3.1288,3.185,3.2363,3.2788,3.31,3.345,3.372,3.492
"2014-03-14",2.65,2.6475,2.6625,2.6988,2.74,2.8375,2.925,3.005,3.0675,3.1275,3.175,3.215,3.2475,3.284,3.3115,3.431
"2014-03-17",2.65,2.655,2.67,2.7175,2.7625,2.8625,2.9525,3.0375,3.0975,3.16,3.205,3.2475,3.2825,3.3128,3.345,3.46
"2014-03-18",2.65,2.65,2.6675,2.7125,2.76,2.8575,2.9475,3.0325,3.1013,3.1575,3.2125,3.255,3.2875,3.32,3.352,3.4673
"2014-03-19",2.65,2.6463,2.6613,2.705,2.7488,2.845,2.935,3.0153,3.0863,3.1425,3.1988,3.2413,3.2713,3.3085,3.3365,3.456
"2014-03-20",2.65,2.66,2.6775,2.7275,2.7775,2.875,2.965,3.0475,3.1125,3.17,3.2225,3.265,3.3,3.335,3.3625,3.4825
"2014-03-21",2.65,2.665,2.685,2.74,2.795,2.895,2.985,3.064,3.1325,3.185,3.24,3.2825,3.3175,3.3525,3.38,3.5
"2014-03-24",2.65,2.665,2.685,2.74,2.7975,2.9,2.99,3.073,3.1375,3.1925,3.2475,3.29,3.325,3.36,3.3875,3.5075
"2014-03-25",2.65,2.66,2.68,2.735,2.7925,2.895,2.985,3.063,3.13,3.185,3.2375,3.28,3.3125,3.3475,3.375,3.495
"2014-03-26",2.65,2.6625,2.685,2.7425,2.8,2.9025,2.9925,3.075,3.1375,3.1925,3.245,3.2875,3.3175,3.352,3.383,3.4978
"2014-03-27",2.65,2.66,2.68,2.7375,2.795,2.895,2.985,3.065,3.13,3.1825,3.235,3.2775,3.3075,3.3425,3.3725,3.4925
"2014-03-28",2.65,2.6625,2.68,2.735,2.79,2.89,2.975,3.0515,3.115,3.165,3.21,3.2525,3.2875,3.3225,3.3525,3.4725
"2014-03-31",2.65,2.66,2.68,2.735,2.795,2.8975,2.98,3.058,3.1225,3.1725,3.2175,3.26,3.2925,3.3275,3.3575,3.4775
"2014-04-01",2.65,2.66,2.68,2.7375,2.7975,2.9,2.985,3.0625,3.1275,3.1775,3.2175,3.2625,3.3,3.335,3.365,3.485
"2014-04-02",2.65,2.665,2.685,2.745,2.805,2.91,3,3.08,3.1475,3.2,3.24,3.285,3.325,3.36,3.39,3.51
